n1;n2;distance
43;28;6
43;42;5
43;59;5
43;89;9
43;90;2
43;98;3
43;113;4
43;104;5
43;20;49
43;75;49
43;85;50
43;125;31
43;87;25
43;102;23
43;25;25
43;33;21
43;38;18
43;39;21
43;88;26
43;91;30
43;121;28
43;126;38
43;52;14
43;94;22
43;122;19
43;31;15
43;54;20
43;47;21
43;51;14
43;34;39
43;123;35
43;44;34
43;82;32
43;116;36
43;105;6
43;99;38
43;84;30
43;110;29
64;0;33
64;7;36
64;11;30
64;26;35
64;48;39
64;77;29
64;79;34
64;97;35
64;101;35
64;120;37
64;1;26
64;27;24
64;46;26
64;67;26
64;81;26
64;118;22
64;2;34
64;23;30
64;37;34
64;49;29
64;74;31
64;114;35
64;3;40
64;12;40
64;15;45
64;56;40
64;68;38
64;71;37
64;78;37
64;96;37
64;100;35
64;107;45
64;115;34
64;4;6
64;10;12
64;18;10
64;43;5
64;64;0
64;69;8
64;103;4
64;109;9
64;111;5
64;5;20
64;9;22
64;24;22
64;29;24
64;36;20
64;58;14
64;63;16
64;80;21
64;6;46
64;32;47
64;45;46
64;55;43
64;60;46
64;73;41
64;112;46
64;40;40
64;65;39
64;93;35
64;8;34
64;21;38
64;22;33
64;30;26
64;35;39
64;41;29
64;57;32
64;119;38
64;66;26
64;70;26
64;72;27
64;124;27
64;86;16
64;117;16
64;13;46
64;19;56
64;50;45
64;76;49
64;83;46
64;92;46
64;95;40
64;14;30
64;53;29
64;61;31
64;106;31
64;108;31
64;16;39
64;62;46
64;17;6
64;28;2
64;42;9
64;59;10
64;89;12
64;90;7
64;98;5
64;113;9
64;104;10
64;20;52
64;75;53
64;85;53
64;125;34
64;87;28
64;102;26
64;25;28
64;33;24
64;38;21
64;39;24
64;88;29
64;91;33
64;121;31
64;126;41
64;52;17
64;94;26
64;122;22
64;31;18
64;54;23
64;47;24
64;51;17
64;34;42
64;123;38
64;44;37
64;82;35
64;116;39
64;105;11
64;99;42
64;84;33
64;110;32
69;0;35
69;7;38
69;11;32
69;26;37
69;48;40
69;77;31
69;79;36
69;97;37
69;101;37
69;120;39
69;1;28
69;27;26
69;46;28
69;67;28
69;81;26
69;118;24
69;2;34
69;23;30
69;37;34
69;49;29
69;74;31
69;114;35
69;3;33
69;12;35
69;15;38
69;56;33
69;68;31
69;71;35
69;78;35
69;96;35
69;100;33
69;107;38
69;115;27
69;4;2
69;10;5
69;18;3
69;43;5
69;64;8
69;69;0
69;103;4
69;109;2
69;111;8
69;5;19
69;9;22
69;24;15
69;29;24
69;36;19
69;58;14
69;63;16
69;80;21
69;6;47
69;32;49
69;45;47
69;55;43
69;60;47
69;73;42
69;112;46
69;40;42
69;65;41
69;93;37
69;8;36
69;21;40
69;22;35
69;30;28
69;35;41
69;41;31
69;57;34
69;119;40
69;66;26
69;70;26
69;72;27
69;124;27
69;86;9
69;117;9
69;13;48
69;19;58
69;50;47
69;76;51
69;83;48
69;92;48
69;95;42
69;14;28
69;53;29
69;61;24
69;106;24
69;108;24
69;16;39
69;62;46
69;17;10
69;28;9
69;42;10
69;59;10
69;89;14
69;90;7
69;98;8
69;113;9
69;104;10
69;20;54
69;75;54
69;85;55
69;125;36
69;87;21
69;102;19
69;25;30
69;33;26
69;38;23
69;39;26
69;88;31
69;91;35
69;121;33
69;126;43
69;52;19
69;94;27
69;122;24
69;31;20
69;54;25
69;47;26
69;51;19
69;34;35
69;123;40
69;44;39
69;82;37
69;116;41
69;105;11
69;99;43
69;84;26
69;110;25
103;0;34
103;7;37
103;11;31
103;26;36
103;48;39
103;77;30
103;79;35
103;97;36
103;101;36
103;120;38
103;1;27
103;27;25
103;46;27
103;67;27
103;81;25
103;118;23
103;2;33
103;23;29
103;37;33
103;49;28
103;74;30
103;114;34
103;3;36
103;12;38
103;15;41
103;56;36
103;68;34
103;71;36
103;78;36
103;96;36
103;100;34
103;107;41
103;115;30
103;4;3
103;10;9
103;18;6
103;43;4
103;64;4
103;69;4
103;103;0
103;109;5
103;111;6
103;5;19
103;9;21
103;24;18
103;29;23
103;36;19
103;58;13
103;63;15
103;80;20
103;6;46
103;32;48
103;45;46
103;55;42
103;60;46
103;73;41
103;112;45
103;40;41
103;65;40
103;93;36
103;8;35
103;21;39
103;22;34
103;30;27
103;35;40
103;41;30
103;57;33
103;119;39
103;66;25
103;70;25
103;72;26
103;124;26
103;86;12
103;117;13
103;13;47
103;19;57
103;50;46
103;76;50
103;83;47
103;92;47
103;95;41
103;14;29
103;53;28
103;61;27
103;106;27
103;108;27
103;16;38
103;62;45
103;17;8
103;28;5
103;42;9
103;59;9
103;89;13
103;90;5
103;98;5
103;113;8
103;104;9
103;20;53
103;75;53
103;85;54
103;125;35
103;87;24
103;102;22
103;25;29
103;33;25
103;38;22
103;39;25
103;88;30
103;91;34
103;121;32
103;126;42
103;52;18
103;94;26
103;122;23
103;31;19
103;54;24
103;47;25
103;51;18
103;34;38
103;123;39
103;44;38
103;82;36
103;116;40
103;105;10
103;99;42
103;84;29
103;110;28
109;0;37
109;7;40
109;11;34
109;26;39
109;48;40
109;77;33
109;79;37
109;97;38
109;101;39
109;120;41
109;1;30
109;27;28
109;46;30
109;67;30
109;81;26
109;118;26
109;2;34
109;23;30
109;37;34
109;49;29
109;74;31
109;114;35
109;3;31
109;12;33
109;15;36
109;56;31
109;68;29
109;71;33
109;78;33
109;96;33
109;100;31
109;107;36
109;115;25
109;4;3
109;10;4
109;18;2
109;43;7
109;64;9
109;69;2
109;103;5
109;109;0
109;111;10
109;5;17
109;9;22
109;24;13
109;29;23
109;36;17
109;58;13
109;63;16
109;80;21
109;6;47
109;32;49
109;45;47
109;55;43
109;60;47
109;73;42
109;112;46
109;40;44
109;65;43
109;93;39
109;8;38
109;21;42
109;22;37
109;30;30
109;35;43
109;41;33
109;57;36
109;119;42
109;66;26
109;70;26
109;72;27
109;124;27
109;86;7
109;117;8
109;13;50
109;19;59
109;50;49
109;76;53
109;83;50
109;92;50
109;95;44
109;14;26
109;53;27
109;61;22
109;106;22
109;108;22
109;16;39
109;62;46
109;17;12
109;28;10
109;42;12
109;59;12
109;89;16
109;90;9
109;98;10
109;113;11
109;104;9
109;20;56
109;75;54
109;85;57
109;125;38
109;87;19
109;102;17
109;25;32
109;33;28
109;38;25
109;39;28
109;88;33
109;91;37
109;121;35
109;126;45
109;52;21
109;94;26
109;122;26
109;31;22
109;54;27
109;47;28
109;51;21
109;34;33
109;123;42
109;44;41
109;82;39
109;116;43
109;105;11
109;99;43
109;84;24
109;110;23
111;0;38
111;7;41
111;11;35
111;26;40
111;48;44
111;77;34
111;79;39
111;97;40
111;101;40
111;120;42
111;1;31
111;27;29
111;46;31
111;67;31
111;81;31
111;118;27
111;2;39
111;23;35
111;37;39
111;49;34
111;74;36
111;114;40
111;3;41
111;12;43
111;15;46
111;56;41
111;68;39
111;71;42
111;78;42
111;96;42
111;100;40
111;107;46
111;115;35
111;4;7
111;10;13
111;18;11
111;43;10
111;64;5
111;69;8
111;103;6
111;109;10
111;111;0
111;5;25
111;9;27
111;24;23
111;29;29
111;36;25
111;58;19
111;63;21
111;80;26
111;6;51
111;32;52
111;45;51
111;55;48
111;60;51
111;73;46
111;112;51
111;40;45
111;65;44
111;93;40
111;8;39
111;21;43
111;22;38
111;30;31
111;35;44
111;41;34
111;57;37
111;119;43
111;66;31
111;70;31
111;72;32
111;124;32
111;86;17
111;117;17
111;13;51
111;19;61
111;50;50
111;76;54
111;83;51
111;92;51
111;95;45
111;14;35
111;53;34
111;61;32
111;106;32
111;108;32
111;16;44
111;62;51
111;17;11
111;28;6
111;42;14
111;59;15
111;89;17
111;90;11
111;98;10
111;113;14
111;104;15
111;20;57
111;75;58
111;85;58
111;125;39
111;87;29
111;102;27
111;25;33
111;33;29
111;38;26
111;39;29
111;88;34
111;91;38
111;121;36
111;126;46
111;52;22
111;94;31
111;122;27
111;31;23
111;54;28
111;47;29
111;51;22
111;34;43
111;123;43
111;44;42
111;82;40
111;116;44
111;105;16
111;99;47
111;84;34
111;110;33
5;0;22
5;7;25
5;11;19
5;26;24
5;48;23
5;77;18
5;79;20
5;97;21
5;101;27
5;120;27
5;1;15
5;27;11
5;46;20
5;67;14
5;81;9
5;118;16
5;2;17
5;23;13
5;37;17
5;49;12
5;74;14
5;114;18
5;3;22
5;12;23
5;15;27
5;56;22
5;68;20
5;71;20
5;78;20
5;96;20
5;100;18
5;107;27
5;115;16
5;4;20
5;10;14
5;18;17
5;43;15
5;64;20
5;69;19
5;103;19
5;109;17
5;111;25
5;5;0
5;9;5
5;24;4
5;29;6
5;36;1
5;58;6
5;63;4
5;80;4
5;6;30
5;32;32
5;45;30
5;55;26
5;60;30
5;73;25
5;112;29
5;40;30
5;65;30
5;93;28
5;8;35
5;21;39
5;22;34
5;30;27
5;35;40
5;41;31
5;57;33
5;119;39
5;66;9
5;70;9
5;72;10
5;124;10
5;86;10
5;117;10
5;13;38
5;19;42
5;50;35
5;76;36
5;83;35
5;92;33
5;95;36
5;14;13
5;53;12
5;61;13
5;106;13
5;108;13
5;16;22
5;62;29
5;17;19
5;28;21
5;42;16
5;59;15
5;89;19
5;90;17
5;98;18
5;113;18
5;104;10
5;20;39
5;75;37
5;85;40
5;125;35
5;87;10
5;102;8
5;25;29
5;33;26
5;38;22
5;39;25
5;88;30
5;91;34
5;121;32
5;126;28
5;52;17
5;94;9
5;122;12
5;31;20
5;54;25
5;47;26
5;51;19
5;34;24
5;123;39
5;44;32
5;82;32
5;116;31
5;105;9
5;99;26
5;84;15
5;110;14
9;0;19
9;7;22
9;11;16
9;26;21
9;48;18
9;77;15
9;79;15
9;97;16
9;101;24
9;120;24
9;1;12
9;27;9
9;46;17
9;67;11
9;81;6
9;118;14
9;2;12
9;23;8
9;37;12
9;49;7
9;74;10
9;114;14
9;3;19
9;12;19
9;15;24
9;56;23
9;68;25
9;71;16
9;78;16
9;96;16
9;100;14
9;107;24
9;115;16
9;4;22
9;10;19
9;18;20
9;43;17
9;64;22
9;69;22
9;103;21
9;109;22
9;111;27
9;5;5
9;9;0
9;24;9
9;29;4
9;36;5
9;58;9
9;63;6
9;80;2
9;6;25
9;32;27
9;45;25
9;55;22
9;60;25
9;73;20
9;112;25
9;40;27
9;65;27
9;93;25
9;8;33
9;21;37
9;22;32
9;30;25
9;35;37
9;41;29
9;57;31
9;119;37
9;66;5
9;70;4
9;72;5
9;124;5
9;86;15
9;117;15
9;13;33
9;19;37
9;50;30
9;76;31
9;83;30
9;92;28
9;95;33
9;14;9
9;53;8
9;61;13
9;106;14
9;108;13
9;16;18
9;62;25
9;17;21
9;28;23
9;42;18
9;59;18
9;89;20
9;90;19
9;98;20
9;113;20
9;104;13
9;20;34
9;75;32
9;85;35
9;125;32
9;87;15
9;102;13
9;25;26
9;33;24
9;38;20
9;39;22
9;88;27
9;91;31
9;121;29
9;126;23
9;52;15
9;94;7
9;122;10
9;31;18
9;54;23
9;47;24
9;51;17
9;34;28
9;123;36
9;44;29
9;82;29
9;116;28
9;105;11
9;99;21
9;84;20
9;110;19
24;0;26
24;7;29
24;11;23
24;26;28
24;48;27
24;77;22
24;79;24
24;97;25
24;101;31
24;120;31
24;1;19
24;27;15
24;46;24
24;67;18
24;81;13
24;118;20
24;2;21
24;23;17
24;37;21
24;49;16
24;74;18
24;114;22
24;3;18
24;12;20
24;15;23
24;56;18
24;68;16
24;71;20
24;78;20
24;96;20
24;100;18
24;107;23
24;115;12
24;4;16
24;10;10
24;18;13
24;43;19
24;64;22
24;69;15
24;103;18
24;109;13
24;111;23
24;5;4
24;9;9
24;24;0
24;29;10
24;36;4
24;58;10
24;63;8
24;80;8
24;6;34
24;32;36
24;45;34
24;55;30
24;60;34
24;73;29
24;112;33
24;40;34
24;65;34
24;93;32
24;8;39
24;21;43
24;22;38
24;30;31
24;35;44
24;41;35
24;57;37
24;119;43
24;66;13
24;70;13
24;72;14
24;124;14
24;86;6
24;117;6
24;13;42
24;19;46
24;50;39
24;76;40
24;83;39
24;92;37
24;95;40
24;14;13
24;53;14
24;61;9
24;106;9
24;108;9
24;16;26
24;62;33
24;17;23
24;28;23
24;42;20
24;59;19
24;89;23
24;90;21
24;98;22
24;113;22
24;104;14
24;20;43
24;75;41
24;85;44
24;125;39
24;87;6
24;102;4
24;25;33
24;33;30
24;38;26
24;39;29
24;88;34
24;91;38
24;121;36
24;126;32
24;52;21
24;94;13
24;122;16
24;31;24
24;54;29
24;47;30
24;51;23
24;34;20
24;123;43
24;44;36
24;82;36
24;116;35
24;105;13
24;99;30
24;84;11
24;110;10
29;0;16
29;7;19
29;11;13
29;26;18
29;48;22
29;77;12
29;79;17
29;97;18
29;101;21
29;120;21
29;1;9
29;27;5
29;46;14
29;67;8
29;81;3
29;118;10
29;2;16
29;23;12
29;37;16
29;49;11
29;74;13
29;114;17
29;3;22
29;12;22
29;15;27
29;56;26
29;68;26
29;71;19
29;78;19
29;96;19
29;100;17
29;107;27
29;115;19
29;4;24
29;10;20
29;18;22
29;43;19
29;64;24
29;69;24
29;103;23
29;109;23
29;111;29
29;5;6
29;9;4
29;24;10
29;29;0
29;36;6
29;58;11
29;63;8
29;80;3
29;6;29
29;32;30
29;45;29
29;55;25
29;60;29
29;73;24
29;112;28
29;40;24
29;65;24
29;93;22
29;8;29
29;21;33
29;22;28
29;30;21
29;35;34
29;41;25
29;57;27
29;119;33
29;66;8
29;70;8
29;72;9
29;124;9
29;86;16
29;117;16
29;13;32
29;19;39
29;50;29
29;76;32
29;83;30
29;92;29
29;95;30
29;14;12
29;53;11
29;61;16
29;106;17
29;108;16
29;16;21
29;62;28
29;17;22
29;28;25
29;42;20
29;59;20
29;89;16
29;90;21
29;98;22
29;113;21
29;104;15
29;20;35
29;75;36
29;85;36
29;125;29
29;87;16
29;102;14
29;25;23
29;33;20
29;38;16
29;39;19
29;88;24
29;91;28
29;121;26
29;126;24
29;52;11
29;94;3
29;122;6
29;31;14
29;54;19
29;47;20
29;51;13
29;34;30
29;123;33
29;44;26
29;82;26
29;116;25
29;105;13
29;99;25
29;84;21
29;110;20
36;0;22
36;7;25
36;11;19
36;26;24
36;48;23
36;77;18
36;79;20
36;97;21
36;101;27
36;120;27
36;1;15
36;27;11
36;46;20
36;67;14
36;81;9
36;118;16
36;2;17
36;23;13
36;37;17
36;49;12
36;74;14
36;114;18
36;3;22
36;12;23
36;15;27
36;56;22
36;68;20
36;71;20
36;78;20
36;96;20
36;100;18
36;107;27
36;115;16
36;4;20
36;10;14
36;18;17
36;43;15
36;64;20
36;69;19
36;103;19
36;109;17
36;111;25
36;5;1
36;9;5
36;24;4
36;29;6
36;36;0
36;58;6
36;63;4
36;80;4
36;6;30
36;32;32
36;45;30
36;55;26
36;60;30
36;73;25
36;112;29
36;40;30
36;65;30
36;93;28
36;8;35
36;21;39
36;22;34
36;30;27
36;35;40
36;41;31
36;57;33
36;119;39
36;66;9
36;70;9
36;72;10
36;124;10
36;86;10
36;117;10
36;13;38
36;19;42
36;50;35
36;76;36
36;83;35
36;92;33
36;95;36
36;14;13
36;53;12
36;61;13
36;106;13
36;108;13
36;16;22
36;62;29
36;17;19
36;28;21
36;42;16
36;59;15
36;89;19
36;90;17
36;98;18
36;113;18
36;104;10
36;20;39
36;75;37
36;85;40
36;125;35
36;87;10
36;102;8
36;25;29
36;33;26
36;38;22
36;39;25
36;88;30
36;91;34
36;121;32
36;126;28
36;52;17
36;94;9
36;122;12
36;31;20
36;54;25
36;47;26
36;51;19
36;34;24
36;123;39
36;44;32
36;82;32
36;116;31
36;105;9
36;99;26
36;84;15
36;110;14
58;0;26
58;7;29
58;11;23
58;26;28
58;48;27
58;77;22
58;79;24
58;97;25
58;101;31
58;120;31
58;1;19
58;27;16
58;46;24
58;67;18
58;81;13
58;118;21
58;2;21
58;23;17
58;37;21
58;49;16
58;74;18
58;114;22
58;3;27
58;12;27
58;15;32
58;56;28
58;68;26
58;71;24
58;78;24
58;96;24
58;100;22
58;107;32
58;115;22
58;4;14
58;10;15
58;18;11
58;43;9
58;64;14
58;69;14
58;103;13
58;109;13
58;111;19
58;5;6
58;9;9
58;24;10
58;29;11
58;36;6
58;58;0
58;63;3
58;80;8
58;6;34
58;32;36
58;45;34
58;55;30
58;60;34
58;73;29
58;112;33
58;40;34
58;65;34
58;93;32
58;8;35
58;21;39
58;22;34
58;30;27
58;35;40
58;41;30
58;57;33
58;119;39
58;66;13
58;70;13
58;72;14
58;124;14
58;86;16
58;117;16
58;13;42
58;19;46
58;50;39
58;76;40
58;83;39
58;92;37
58;95;40
58;14;17
58;53;16
58;61;19
58;106;19
58;108;19
58;16;26
58;62;33
58;17;13
58;28;15
58;42;10
58;59;9
58;89;13
58;90;11
58;98;12
58;113;12
58;104;4
58;20;43
58;75;41
58;85;44
58;125;35
58;87;16
58;102;14
58;25;29
58;33;25
58;38;22
58;39;25
58;88;30
58;91;34
58;121;32
58;126;32
58;52;18
58;94;14
58;122;17
58;31;19
58;54;24
58;47;25
58;51;18
58;34;30
58;123;39
58;44;36
58;82;36
58;116;35
58;105;3
58;99;30
58;84;21
58;110;20
63;0;23
63;7;26
63;11;20
63;26;25
63;48;24
63;77;19
63;79;21
63;97;22
63;101;28
63;120;28
63;1;16
63;27;13
63;46;21
63;67;15
63;81;10
63;118;18
63;2;18
63;23;14
63;37;18
63;49;13
63;74;15
63;114;19
63;3;24
63;12;24
63;15;29
63;56;26
63;68;24
63;71;21
63;78;21
63;96;21
63;100;19
63;107;29
63;115;20
63;4;16
63;10;18
63;18;14
63;43;11
63;64;16
63;69;16
63;103;15
63;109;16
63;111;21
63;5;4
63;9;6
63;24;8
63;29;8
63;36;4
63;58;3
63;63;0
63;80;5
63;6;31
63;32;33
63;45;31
63;55;27
63;60;31
63;73;26
63;112;30
63;40;31
63;65;31
63;93;29
63;8;37
63;21;41
63;22;36
63;30;29
63;35;41
63;41;33
63;57;35
63;119;41
63;66;10
63;70;10
63;72;11
63;124;11
63;86;14
63;117;14
63;13;39
63;19;43
63;50;36
63;76;37
63;83;36
63;92;34
63;95;37
63;14;14
63;53;13
63;61;17
63;106;17
63;108;17
63;16;23
63;62;30
63;17;15
63;28;17
63;42;12
63;59;12
63;89;16
63;90;13
63;98;14
63;113;14
63;104;7
63;20;40
63;75;38
63;85;41
63;125;36
63;87;14
63;102;12
63;25;30
63;33;28
63;38;24
63;39;26
63;88;31
63;91;35
63;121;33
63;126;29
63;52;19
63;94;11
63;122;14
63;31;22
63;54;27
63;47;28
63;51;21
63;34;28
63;123;40
63;44;33
63;82;33
63;116;32
63;105;5
63;99;27
63;84;19
63;110;18
80;0;18
80;7;21
80;11;15
80;26;20
80;48;19
80;77;14
80;79;16
80;97;17
80;101;23
80;120;23
80;1;11
80;27;8
80;46;16
80;67;10
80;81;5
80;118;13
80;2;13
80;23;10
80;37;13
80;49;8
80;74;10
80;114;14
80;3;19
80;12;19
80;15;24
80;56;23
80;68;24
80;71;16
80;78;16
80;96;16
80;100;14
80;107;24
80;115;16
80;4;21
80;10;18
80;18;19
80;43;16
80;64;21
80;69;21
80;103;20
80;109;21
80;111;26
80;5;4
80;9;2
80;24;8
80;29;3
80;36;4
80;58;8
80;63;5
80;80;0
80;6;26
80;32;28
80;45;26
80;55;22
80;60;26
80;73;21
80;112;25
80;40;26
80;65;26
80;93;24
80;8;32
80;21;36
80;22;31
80;30;24
80;35;36
80;41;28
80;57;30
80;119;36
80;66;5
80;70;5
80;72;7
80;124;7
80;86;14
80;117;14
80;13;34
80;19;38
80;50;31
80;76;32
80;83;31
80;92;29
80;95;32
80;14;9
80;53;8
80;61;13
80;106;14
80;108;13
80;16;18
80;62;25
80;17;20
80;28;22
80;42;17
80;59;17
80;89;19
80;90;18
80;98;19
80;113;19
80;104;12
80;20;35
80;75;33
80;85;36
80;125;31
80;87;14
80;102;12
80;25;25
80;33;23
80;38;19
80;39;21
80;88;26
80;91;30
80;121;28
80;126;24
80;52;14
80;94;6
80;122;9
80;31;17
80;54;22
80;47;23
80;51;16
80;34;28
80;123;35
80;44;28
80;82;28
80;116;27
80;105;10
80;99;22
80;84;19
80;110;18
6;0;13
6;7;16
6;11;16
6;26;13
6;48;7
6;77;17
6;79;12
6;97;11
6;101;17
6;120;17
6;1;20
6;27;24
6;46;22
6;67;21
6;81;26
6;118;24
6;2;13
6;23;18
6;37;15
6;49;18
6;74;17
6;114;13
6;3;23
6;12;24
6;15;28
6;56;28
6;68;30
6;71;20
6;78;18
6;96;20
6;100;20
6;107;28
6;115;29
6;4;47
6;10;44
6;18;45
6;43;42
6;64;46
6;69;47
6;103;46
6;109;47
6;111;51
6;5;30
6;9;25
6;24;34
6;29;29
6;36;30
6;58;34
6;63;31
6;80;26
6;6;0
6;32;4
6;45;1
6;55;5
6;60;3
6;73;5
6;112;6
6;40;19
6;65;21
6;93;18
6;8;36
6;21;38
6;22;35
6;30;31
6;35;33
6;41;31
6;57;37
6;119;40
6;66;21
6;70;22
6;72;20
6;124;20
6;86;40
6;117;40
6;13;19
6;19;14
6;50;16
6;76;15
6;83;16
6;92;14
6;95;24
6;14;24
6;53;22
6;61;27
6;106;29
6;108;28
6;16;9
6;62;14
6;17;40
6;28;46
6;42;38
6;59;38
6;89;34
6;90;42
6;98;43
6;113;39
6;104;38
6;20;11
6;75;10
6;85;14
6;125;28
6;87;32
6;102;32
6;25;26
6;33;31
6;38;32
6;39;27
6;88;23
6;91;27
6;121;25
6;126;9
6;52;29
6;94;28
6;122;29
6;31;32
6;54;37
6;47;38
6;51;31
6;34;33
6;123;30
6;44;22
6;82;22
6;116;21
6;105;36
6;99;8
6;84;35
6;110;36
32;0;15
32;7;15
32;11;17
32;26;12
32;48;9
32;77;19
32;79;14
32;97;13
32;101;16
32;120;16
32;1;21
32;27;25
32;46;23
32;67;22
32;81;27
32;118;25
32;2;15
32;23;20
32;37;17
32;49;20
32;74;19
32;114;16
32;3;26
32;12;27
32;15;31
32;56;31
32;68;33
32;71;23
32;78;21
32;96;23
32;100;23
32;107;31
32;115;32
32;4;49
32;10;46
32;18;47
32;43;44
32;64;47
32;69;49
32;103;48
32;109;49
32;111;52
32;5;32
32;9;27
32;24;36
32;29;30
32;36;32
32;58;36
32;63;33
32;80;28
32;6;4
32;32;0
32;45;4
32;55;8
32;60;2
32;73;7
32;112;7
32;40;17
32;65;19
32;93;17
32;8;35
32;21;37
32;22;34
32;30;30
32;35;32
32;41;30
32;57;36
32;119;39
32;66;23
32;70;24
32;72;22
32;124;22
32;86;42
32;117;42
32;13;16
32;19;10
32;50;13
32;76;11
32;83;13
32;92;11
32;95;21
32;14;26
32;53;24
32;61;29
32;106;31
32;108;30
32;16;12
32;62;15
32;17;41
32;28;47
32;42;39
32;59;39
32;89;35
32;90;43
32;98;44
32;113;40
32;104;40
32;20;7
32;75;7
32;85;10
32;125;27
32;87;34
32;102;34
32;25;25
32;33;30
32;38;32
32;39;27
32;88;22
32;91;26
32;121;24
32;126;6
32;52;30
32;94;29
32;122;30
32;31;33
32;54;36
32;47;39
32;51;32
32;34;36
32;123;27
32;44;21
32;82;21
32;116;19
32;105;38
32;99;10
32;84;38
32;110;38
45;0;13
45;7;16
45;11;16
45;26;13
45;48;7
45;77;17
45;79;12
45;97;11
45;101;17
45;120;17
45;1;20
45;27;24
45;46;22
45;67;21
45;81;26
45;118;24
45;2;13
45;23;18
45;37;15
45;49;18
45;74;17
45;114;13
45;3;23
45;12;24
45;15;28
45;56;28
45;68;30
45;71;20
45;78;18
45;96;20
45;100;20
45;107;28
45;115;29
45;4;47
45;10;44
45;18;45
45;43;42
45;64;46
45;69;47
45;103;46
45;109;47
45;111;51
45;5;30
45;9;25
45;24;34
45;29;29
45;36;30
45;58;34
45;63;31
45;80;26
45;6;1
45;32;4
45;45;0
45;55;5
45;60;3
45;73;5
45;112;6
45;40;19
45;65;21
45;93;18
45;8;36
45;21;38
45;22;35
45;30;31
45;35;33
45;41;31
45;57;37
45;119;40
45;66;21
45;70;22
45;72;20
45;124;20
45;86;40
45;117;40
45;13;19
45;19;14
45;50;16
45;76;15
45;83;16
45;92;14
45;95;24
45;14;24
45;53;22
45;61;27
45;106;29
45;108;28
45;16;9
45;62;14
45;17;40
45;28;46
45;42;38
45;59;38
45;89;34
45;90;42
45;98;43
45;113;39
45;104;38
45;20;11
45;75;10
45;85;14
45;125;28
45;87;32
45;102;32
45;25;26
45;33;31
45;38;32
45;39;27
45;88;23
45;91;27
45;121;25
45;126;9
45;52;29
45;94;28
45;122;29
45;31;32
45;54;37
45;47;38
45;51;31
45;34;33
45;123;30
45;44;22
45;82;22
45;116;21
45;105;36
45;99;8
45;84;35
45;110;36
55;0;15
55;7;18
55;11;18
55;26;15
55;48;9
55;77;19
55;79;14
55;97;13
55;101;19
55;120;19
55;1;22
55;27;26
55;46;24
55;67;23
55;81;27
55;118;26
55;2;14
55;23;14
55;37;15
55;49;16
55;74;12
55;114;8
55;3;18
55;12;19
55;15;23
55;56;23
55;68;25
55;71;15
55;78;13
55;96;15
55;100;15
55;107;23
55;115;24
55;4;43
55;10;40
55;18;41
55;43;38
55;64;43
55;69;43
55;103;42
55;109;43
55;111;48
55;5;26
55;9;22
55;24;30
55;29;25
55;36;26
55;58;30
55;63;27
55;80;22
55;6;5
55;32;8
55;45;5
55;55;0
55;60;6
55;73;9
55;112;5
55;40;21
55;65;23
55;93;20
55;8;38
55;21;40
55;22;37
55;30;33
55;35;35
55;41;33
55;57;39
55;119;42
55;66;17
55;70;19
55;72;17
55;124;17
55;86;36
55;117;36
55;13;23
55;19;18
55;50;20
55;76;19
55;83;20
55;92;18
55;95;27
55;14;20
55;53;18
55;61;23
55;106;25
55;108;24
55;16;4
55;62;11
55;17;42
55;28;44
55;42;39
55;59;39
55;89;36
55;90;40
55;98;41
55;113;41
55;104;34
55;20;15
55;75;13
55;85;18
55;125;30
55;87;28
55;102;28
55;25;28
55;33;33
55;38;34
55;39;29
55;88;25
55;91;29
55;121;27
55;126;13
55;52;31
55;94;28
55;122;31
55;31;34
55;54;39
55;47;40
55;51;33
55;34;28
55;123;33
55;44;24
55;82;24
55;116;23
55;105;32
55;99;6
55;84;30
55;110;31
60;0;13
60;7;16
60;11;16
60;26;13
60;48;7
60;77;17
60;79;12
60;97;11
60;101;17
60;120;17
60;1;20
60;27;24
60;46;22
60;67;21
60;81;26
60;118;24
60;2;13
60;23;18
60;37;15
60;49;18
60;74;17
60;114;14
60;3;24
60;12;25
60;15;29
60;56;29
60;68;31
60;71;21
60;78;19
60;96;21
60;100;21
60;107;29
60;115;30
60;4;47
60;10;44
60;18;45
60;43;42
60;64;46
60;69;47
60;103;46
60;109;47
60;111;51
60;5;30
60;9;25
60;24;34
60;29;29
60;36;30
60;58;34
60;63;31
60;80;26
60;6;3
60;32;2
60;45;3
60;55;6
60;60;0
60;73;5
60;112;7
60;40;19
60;65;21
60;93;18
60;8;36
60;21;38
60;22;35
60;30;31
60;35;33
60;41;31
60;57;37
60;119;40
60;66;21
60;70;22
60;72;20
60;124;20
60;86;40
60;117;40
60;13;18
60;19;12
60;50;15
60;76;13
60;83;15
60;92;13
60;95;23
60;14;24
60;53;22
60;61;27
60;106;29
60;108;28
60;16;10
60;62;15
60;17;40
60;28;46
60;42;38
60;59;38
60;89;34
60;90;42
60;98;43
60;113;39
60;104;38
60;20;9
60;75;7
60;85;12
60;125;28
60;87;32
60;102;32
60;25;26
60;33;31
60;38;32
60;39;27
60;88;23
60;91;27
60;121;25
60;126;8
60;52;29
60;94;28
60;122;29
60;31;32
60;54;37
60;47;38
60;51;31
60;34;34
60;123;29
60;44;22
60;82;22
60;116;21
60;105;36
60;99;8
60;84;36
60;110;36
73;0;8
73;7;11
73;11;11
73;26;8
73;48;2
73;77;12
73;79;7
